,Design Power (kW),Design T41t (degK),Design OPR (-),Design altitude (ft),Design Mach (-),Limit OPR (-),Limit ITT (degK),Altitude (ft),Mach (-),Max Power OPR Limit (kW),Max Power ITT Limit (kW)
41,686.6595708688611,1051.4246177293878,7.458494477108846,0.0,0.0,8.234345055369744,958.15,1020.270045357374,0.44525443337141674,1250.9999859604857,1649.6198602404559
42,1180.166153371243,1278.0633534370427,18.580971389551532,0.0,0.0,23.279670618868153,1190.467526442665,14105.49441212267,0.39967152720906685,1389.9043519868162,3783.393939213969
43,434.4259657898319,1001.0087752066734,7.0,0.0,0.0,7.293171544866687,958.15,13246.437180274017,0.31620848039867316,354.2317231326449,1040.8296815822534
44,712.6596501414375,1014.6706953830909,7.0,0.0,0.0,7.923251156296228,958.15,15225.60023543691,0.21485767275217266,607.79054792086,1468.0667524558698
45,605.7244859405375,983.5004163591957,7.0,0.0,0.0,8.521074303589488,958.15,5870.214441629565,0.5263616712443242,1420.8760931250006,2026.5406252938237
46,2710.389219732479,1389.3792323499301,16.14577815599802,0.0,0.0,20.106105688501703,1273.15,21300.042125449523,0.23117666495911288,1846.0101895865798,4549.13156773029
47,1514.9997856617401,1039.4874999568246,9.38312697626312,0.0,0.0,10.89834541286478,958.15,31184.08393423935,0.4086229556859451,786.7121871389352,2939.375762352334
48,885.782553164257,1267.7074553782304,7.279605027657069,0.0,0.0,7.984995825211205,1240.0269767601262,9241.383751078396,0.11547653863525716,777.4249783439654,1429.2215214568005
49,2146.187317244064,1287.7798128001896,12.44811695527287,0.0,0.0,15.41324833674607,1273.15,25231.312947700397,0.3598617060130292,1366.7168166212464,3911.9131206662623
50,985.9664650399349,1216.3424835370515,7.0,0.0,0.0,8.257589294567378,1133.4772735070082,26715.92717475656,0.40713759925248444,591.1563895840574,1118.8113185451164
51,1807.5949644001853,1278.7383071058284,15.6573469890827,0.0,0.0,19.401229560279766,1273.15,7000.975479472358,0.1464255481392448,2264.7659376232764,6204.947920700897
